,index,text,label
180,185,"She was @staggered@ with bills after she tried to rebuild her house following the earthquake.
youdao: 地震 后 ， 她 试图 重建 自己 的 房子 ， 却 被 账单 弄 得 踉踉跄跄 。
google: 地震 后 ， 她 试图 重建 自己 的 房子 ， 但 账单 却 让 她 步履蹒跚 。
opus: 地震 发生 后 , 她 试图 重建 自己 的 房子 , 之后 , 她 与 账单 交错 在 一起 。
group_1:
full: 地震后,她试图重建自己的房子 ,却被账单逼得@穷困潦倒@
non: 地震发生后 , 她试图重建自己的房子 , 却被账单@阻碍@了脚步
group_2:
full: 地震后 ,她试图重建自己的房子,账单却让她@大吃一惊@。
non: 地震后 ,她试图重建自己的房子,账单却让她@难以前行@。
group_3:
non: 地震 后 , 她 试图 重建 自己 的 房子 , 但 账单 却 让 她 @步履蹒跚@ 。
part: 地震 后 , 她 试图 重建 自己 的 房子 , 但 账单 却 让 她 @步履维艰@ 。",
181,147,"She is @pushing@ fifty.
youdao: 她 快 五十岁 了 。
google: 她 快 五十岁 了 。
opus: 她 推 了 50 块
group_1:
full: 她@马上就@五十岁 了 。
non: 她的年龄@即将达到@五十岁
group_2:
non: 她 @即将@ 五十岁 了 。
part: 她 @快@ 五十岁 了 。
group_3:
non: 她要被岁月@推到@五十岁了。
part: 她 @快@ 五十岁 了 。",
182,81,"The residents of this village @adhered@ to Catholicism.
youdao: 这个 村子 的 居民 信奉 天主教 。
google: 这个 村子 的 居民 信奉 天主教 。
opus: 这个 村 的 居民 信奉 天主教 。
group_1:
full: 这个村子的居民@信奉@天主教
non: 这个村子的居民@追随@天主教
group_2:
full: 这个村子的居民@真心拥护@天主教。
non: 这个村子的居民@信奉@天主教。
group_3:
full: 这个村的居民@信奉@天主教。
non: 这个村的居民@信奉@天主教。",
183,184,"She @salts@ her lectures with jokes.
youdao: 她 在 讲课 时 讲 笑话 增添 趣味 。
google: 她 在 讲课 中 加入 笑话 。
opus: 她 用 笑话 来 赞美 她 的 演讲
group_1:
non: 她在讲课时@加入@了一些笑话
part: 她在讲课时@融入@笑话来增添 趣味
group_2:
full: 她 在 讲课 时 讲 笑话 @增添 趣味@。
non: 她 在 讲课 时 讲 笑话 @使讲课更有意思@。
group_3:
full: 她在她的演讲中讲笑话@增添趣味@。
non: 她在她的演讲中用笑话来@调味@。",
184,249,"society was @infected@ by racism.
youdao: 社会 被 种族主义 所 感染 。
google: 社会 被 种族主义 所 感染 。
opus: 社会 受到 种族主义 的 感染 。
group_1:
full: 社会受到了种族主义的@影响@
non: 社会被种族主义所@感染@
group_2:
full: 社会 被 种族主义@侵染@。
non: 社会 被 种族主义@影响@。
group_3:
full: 社会受到种族主义的@感染@。
non: 社会受到种族主义的@感染@。",
185,22,"Boys @gravitate@ towards girls at that age.
youdao: 男孩 在 那个 年龄 容易 被 女孩 吸引 。
google: 男孩 在 那个 年龄段 被 女孩 吸引 。
opus: 男孩 向 这个 年龄 的 女孩 倾斜 。
group_1:
full: 男孩在那个年龄容易被女孩子@勾走了魂@
non: 男孩在这个年龄段容易被女孩@吸引@ 。
group_2:
full: 男孩 在 那个 年龄 容易 被 女孩 @迷住@。
non: 男孩 在 那个 年龄 容易 被 女孩 @吸引@。
group_3:
full: 男孩在那个年纪被女孩@吸引@。
non: 男孩在那个年纪被女孩@吸引@。",
186,299,"The debate @sharpened.@
youdao: 辩论 愈演愈烈 。
google: 争论 愈演愈烈 。
opus: 辩论 更加 激烈 。
group_1:
full: 争论@愈演愈烈@
non: 辩论发生的越来越@激烈@了
group_2:
full: 辩论 @愈演愈烈@。
non: 辩论 @更加激烈@。
group_3:
non: 辩论更加地@激烈@了。
part: 辩论@愈演愈烈@。",
187,222,"She was @crushed@ by his refusal of her invitation.
youdao: 他 拒绝 了 她 的 邀请 ， 使 她 崩溃 了 。
google: 他 拒绝 了 她 的 邀请 ， 她 很 伤心 。
opus: 他 拒绝 邀请 她 , 使 她 粉身碎骨 。
group_1:
full: 他拒绝了她的邀请, 这使她@伤心欲绝@
non: 他拒绝了她的邀请, 使她非常@难过@
group_2:
full: 他拒绝了她的邀请使她@意志消沉@。
non: 他拒绝了她的邀请,使她@感到难过@ 。
group_3:
non: 她因为他拒绝了自己的邀请而@遭受打击@。
part: 她因为他拒绝了自己的邀请而@心碎@。",
188,86,"@inflate@ the currency.
youdao: 让 货币 膨胀 。
google: 使 货币 膨胀 。
opus: 货币 膨胀 。
group_1:
full: 使货币@通货膨胀@
non: 使货币@价值升高@
group_2:
full: 通货@膨胀@。
non: 货币@膨胀@。
group_3:
non: 使 货币 @膨胀@ 。
part: 使 货币 @贬值@ 。",
189,82,"he @buzzed@ the servant.
youdao: 他 用 蜂鸣器 叫 仆人 。
google: 他 叫 仆人 。
opus: 他 按铃 的 仆人 。
group_1:
full: 他@使唤@仆人
non: 他@呼叫@仆人
group_2:
non: 他@呼叫@仆人。
part: 他@不耐烦的呼叫@仆人。
group_3:
non: 他 @用 蜂鸣器 叫@ 仆人 。
part: 他 @按铃叫 @ 仆人 。",
190,242,"She was @streaming@ with sweat.
youdao: 她 满头大汗 。
google: 她 大汗淋漓 。
opus: 她 流着 汗流
group_1:
full: 她@满头大汗@ 。
non: 她流汗@流了一身@
group_2:
full: 她 @满头大汗@。
non: 她 @流着@ 汗。
group_3:
non: 她 @流了@很多汗
part: 她 大汗@淋漓@ 。",
191,289,"People were @pouring@ out of the theater.
youdao: 人们 从 剧院 里 蜂拥 而出 。
google: 人们 涌出 剧院 。
opus: 人们 从 剧院 里 涌出来
group_1:
full: 人们从剧院里@蜂拥而出@
non: 人们从剧院里@冲出来@
group_2:
full: 人们 从 剧院 里@蜂拥 而出@。
non: 人们 从 剧院 里@乱糟糟地一起出来@。
group_3:
non: 人们从剧院中@出来@
part: 人们从剧院中@鱼贯而出@",
192,7,"The conversation @gravitated@ towards politics.
youdao: 谈话 转向 了 政治 。
google: 谈话 倾向 于 政治 。
opus: 对话 引向 政治 。
group_1:
full: 谈话@倾向于@政治
non: 谈话@转向@政治话题
group_2:
full: 谈话被政治@所吸引@。
non: 谈话@转向@了政治。
group_3:
non: 谈话的重点@转向@了政治。
part: 谈话的重心@转为@政治。",
193,194,"the kettle was @singing.@
youdao: 水壶 在 唱歌 。
google: 水壶 在 唱歌 。
opus: 水壶 在 唱歌
group_1:
full: 水壶的水@烧的沸腾@了
non: 水壶在@烧开@了,发出咕噜咕噜的声音
group_2:
full: 水壶@放声歌唱@。
non: 水壶@发出声响@。
group_3:
full: 水壶在@唱歌@。
non: 水壶正@发出声音@。",
194,156,"@level@ criticism or charges at somebody.
youdao: 批评 或 指责 某人 。
google: 对 某人 提出批评 或 指控 。
opus: 对 某人 的 批评 或 指控 。
group_1:
full: @针对@某人提出批评或指控
non: @对@某人批评 或 指控
group_2:
full: 对 某人 @提出@ 批评 或 指控。
non: 对 某人 @ @ 批评 或 指控。
group_3:
non: @对 某人 提出@批评 或 指控
part: @瞄准@某人 提出批评 或 指控",
195,255,"The current boom in the economy @sucked@ many workers in from abroad.
youdao: 目前 的 经济繁荣 吸引 了 许多 国外 工人 。
google: 当前 的 经济繁荣 吸引 了 许多 来自 国外 的 工人 。
opus: 目前 经济 的 繁荣 吸引 了 来自 国外 的 许多 工人 。
group_1:
full: 目前 的 经济繁荣@吸引@了许多外国工人
non: 目前 的 经济繁荣使许多外国工人@前来@
group_2:
non: 当前经济的繁荣@吸引@了许多外国工人 。
part: 当前的经济繁荣使许多外国工人@慕名而来@ 。
group_3:
full: 目前的经济繁荣@吸引@了很多来自国外的工人。
non: 目前的经济繁荣@留下@了许多来自国外的工人。",
196,285,"The press was @gagged.@
youdao: 媒体 被 堵住 了 嘴 。
google: 媒体 被 堵住 了 嘴 。
opus: 媒体 被 堵住 了 。
group_1:
full: 媒体被@堵住了嘴@
non: 媒体被@限制发言@
group_2:
full: 媒体 被@堵住 了 嘴@。
non: 媒体 @沉默@ 。
group_3:
full: 媒体 被 @堵住 了 嘴@ 。
non: 媒体被@限制了言论@。",
197,278,"her resistance @melted@ under his charm.
youdao: 她 的 抗拒 在 他 的 魅力 下 消融 了 。
google: 她 的 抵抗 在 他 的 魅力 下 融化 了 。
opus: 她 的 抵抗 在 他 的 魅力 下 融化 了
group_1:
full: 她的抗拒在他的魅力下逐渐@化为泡影@
non: 她的抵抗在他的魅力下@消散@了
group_2:
full: 她的抗拒@消融@在他的魅力下。
non: 她的抗拒@消失@在他的魅力下。
group_3:
non: 她 的 抵抗 在 他 的 魅力 下 @化@了 。
part: 她 的 抵抗 在 他 的 魅力 下 @渐渐消失@ 了 。",
198,292,"He @squared@ his shoulders.
youdao: 他 挺起 胸膛 。
google: 他 挺直 肩膀 。
opus: 他 肩膀 正方
group_1:
full: 他@挺直@了肩膀
non: 他使肩膀@直立@
group_2:
full: 他 @板正@了 他 的 肩膀 。
non: 他 @挺起@ 胸 。
group_3:
non: 他@挺起@胸膛。
part: 他@打直@肩膀。",
199,301,"Don't @bolt@ your food!
youdao: 不要 狼吞虎咽 !
google: 不要 乱 吃 东西 ！
opus: 别 把 食物 弄脏了 !
group_1:
full: 不要@狼吞虎咽@
non: 不要@吃的太快@
group_2:
full: 不要@狼吞虎咽@!
non: 不要@吃得太快@!
group_3:
full: 不要@狼吞虎咽@!
non: 不要@狼吞虎咽@!",
200,107,"This behavior will @ruin@ your chances of winning the election.
youdao: 这种 行为 会毁 了 你 赢得 选举 的 机会 。
google: This   behavior   will   ruin   your   chances   of   winning   the   election .
opus: 这种 行为 会毁 了 你 赢得 选举 的 机会
group_1:
full: 这种行为会让你赢得选举的机会@毁于一旦@
non: 这种行为会让你@失去@赢得选举的机会
group_2:
full: 这种 行为 会 @摧毁@ 你 赢得 选举 的 机会 。
non: 这种 行为 会 @影响@ 你 赢得 选举 的 机会 。
group_3:
full: 这种行为会@毁了@你赢得选举的机会。
non: 这种行为会@破坏@你赢得选举的机会。",
201,112,"They @clawed@ their way to the top of the mountain.
youdao: 他们 艰难 地 爬 上 了 山顶 。
google: 他们 一路 攀登 到 山顶 。
opus: 他们 爬 到 山顶
group_1:
full: 他们一路@跋涉@到达山顶
non: 他们艰难得@爬上@山顶
group_2:
full: 他们 @艰难 @ 登顶 。
non: 他们 @ 爬@ 上 了 山顶 。
group_3:
non: 他们 @手脚并用地@ 上 了 山顶 。
part: 他们 @艰难 地 爬 @上 了 山顶 。",
202,199,"Every summer, we @visited@ our relatives in the country for a month.
youdao: 每年 夏天 ， 我们 去 乡下 拜访 亲戚 一个月 。
google: 每年 夏天 ， 我们 都 会 去 乡下 探亲 一个月 。
opus: 每年 夏天 , 我们 都 访问 我们 在 该国 的 亲戚 一个月 。
group_1:
full: 每年夏天,我们都会去乡下@探亲@一个月
non: 每年夏天 , 我们都去@访问@乡下的亲戚
group_2:
full: 每年 夏天,我们 都 会 去 乡下 @探亲@ 一个月。
non: 每年 夏天, 我们 都会 去 乡下 @拜访@ 亲戚 一个月。
group_3:
full: 每年夏天,我们都会去乡下@探@亲一个月。
non: 每年夏天,我们都会去乡下@拜访@亲戚一个月。",
203,124,"They were @locked@ in embrace.
youdao: 他们 紧紧 拥抱 在 一起 。
google: 他们 紧紧 相拥 。
opus: 他们 被 锁 在 拥抱 中 。
group_1:
full: 他们在一起@紧紧相拥@
non: 他们紧紧的@拥抱@在一起
group_2:
full: 他们 @紧紧 相拥@。
non: 他们 @锁 在 拥抱 中@。
group_3:
full: 他们@紧紧地@拥抱在一起。
non: 他们@紧紧地@拥抱在一起。",
204,103,"This experience @transformed@ her completely.
youdao: 这次 经历 彻底改变 了 她 。
google: 这次 经历 彻底改变 了 她 。
opus: 这种 经历 彻底改变 了 她 。
group_1:
full: 这次经历使她@蜕变@
non: 这次经历彻底@改变@了她
group_2:
full: 这次 经历 彻底 @改变@ 了 她。
non: 这次 经历 彻底 @转变@ 了 她。
group_3:
non: 这次经历彻底@改变@了她。
part: 这次经历彻底@重塑@了她。",
205,92,"Meteors @blazed@ across the atmosphere.
youdao: 流星 划过 大气层 。
google: 流星 划过 大气层 。
opus: 气象 在 大气 中 燃烧
group_1:
full: 流星@划过@大气层
non: 流星@经过@大气层
group_2:
non: 流星 在 大气 中 @燃烧@。
part: 流星 @划过@ 大气层 。
group_3:
full: 流星@划过@大气层。
non: 流星@划过@大气层。",
206,212,"one idea @squares@ with the other one.
youdao: 这个 想法 和 那个 想法 是 一致 的 。
google: 一个 想法 与 另 一个 想法 一致 。
opus: 一个 想法 方形 与 另 一个 想法 方形 。
group_1:
full: 这个想法和那个想法是@如出一辙@
non: 这个想法与另 一个想法@一致@
group_2:
full: 这个想法和那个想法@不谋而合@。
non: 这个想法和那个想法是@一致的@。
group_3:
non: 这个想法和那个想法是@一致@的。
part: 这个想法与那个想法@等同@。",
207,216,"The dress @molds@ her beautiful figure.
youdao: 这件 衣服 塑造 了 她 美丽 的 身材 。
google: 这件 衣服 塑造 了 她 美丽 的 身材 。
opus: 衣服 塑造 了 她 美丽 的 身材
group_1:
full: 这件衣服与她美丽的身材非常@相称@
non: 这件衣服非常@适合@她美丽的身材
group_2:
full: 这件 衣服 @贴合@ 她 美丽 的 身材 。
non: 这件 衣服 @符合@ 她 美丽 的 身材 。
group_3:
non: 这件 衣服 @塑造@ 了 她 美丽 的 身材 。
part: : 这件 衣服 @凸显@ 了 她 美丽 的 身材 。",
208,137,"The government @relaxed@ the curfew after most of the rebels were caught.
youdao: 大部分 叛军 被捕 后 ， 政府 放松 了 宵禁 。
google: 在 大多数 叛乱分子 被捕 后 ， 政府 放松 了 宵禁 。
opus: 大部分 叛军 被 抓获 之后   政府 放松 了 宵禁
group_1:
full: 大部分叛军被捕后 ,政府@放开@了宵禁
non: 大部分叛军被捕后 ,政府对宵禁的管控@放松@了
group_2:
full: 大部分叛军被捕后,政府@放宽@了宵禁。
non: 大部分叛军被捕后,政府@放松@了宵禁 。
group_3:
non: 在 大多数 叛乱分子 被捕 后 , 政府 @放松@ 了 宵禁
part: 在 大多数 叛乱分子 被捕 后 , 政府 @放宽@ 了 宵禁",
209,8,"The beams @scanned@ the night sky.
youdao: 光束 扫 过 夜空 。
google: 光束 扫 过 夜空 。
opus: 光束 扫描 了 夜空
group_1:
full: 光束@划过@夜空
non: 光束@穿过@了夜空
group_2:
full: 光束 @扫过@ 夜空。
non: 光束 @扫描@ 夜空。
group_3:
full: 光束@扫@过夜空。
non: 光束@扫@过夜空。",
210,167,"The sudden fame @puffed@ her ego.
youdao: 突如其来 的 名气 使 她 的 自尊心 膨胀 。
google: 突如其来 的 名声 让 她 自负 。
opus: 突然 的 名声 震撼 了 她 的 自我
group_1:
full: 突如其来的名气使她的自尊心@膨胀@。
non: 突如其来的名气让她自我@膨大@。
group_2:
full: 突如其来 的 名声 让 她 @自负@。
non: 突如其来 的 名声 让 她 的 自尊心 @膨胀@。
group_3:
full: 突如其来的名气使她的自负心@膨胀@。
non: 突如其来的名气使她的自负心@膨胀@。",
211,40,"The spaceship @blazed@ out into space.
youdao: 宇宙飞船 冲向 太空 。
google: 宇宙飞船 冲向 太空 。
opus: 太空船 飞 向太空
group_1:
full: 宇宙飞船@冲向@太空。
non: 宇宙飞船@飞向@太空。
group_2:
full: 宇宙飞船 @冲向@ 太空。
non: 宇宙飞船 @飞向@ 太空。
group_3:
non: 宇宙飞船@飞往@太空。
part: 宇宙飞船@冲向@太空。",
212,127,"She @devoured@ his novels.
youdao: 她 如饥似渴 地读 他 的 小说 。
google: 她 如饥似渴 地 阅读 他 的 小说 。
opus: 她 吞噬 了 他 的 小说
group_1:
full: 她@如饥似渴地阅读@他的小说。
non: 她@充满感情地读@他的小说。
group_2:
full: 她@如饥似渴地读@她的小说。
non: 她@阅读@了他的小说。
group_3:
full: 她@如饥似渴地读@他的小说。
non: 她@十分喜爱地读@他的小说。",
213,110,"Actions @talk@ louder than words.
youdao: 事实胜于雄辩 。
google: 行动 胜 于 雄辩 。
opus: 行动 胜 于 言辞 。
group_1:
full: @行动@胜于雄辩。
non: @交谈@胜于文字。
group_2:
full: @事实@ 胜 于 雄辩。
non: @行动@ 胜 于 雄辩。
group_3:
non: 事实比言辞@说得@更大声。
part: 事实@胜@于雄辩 。",
214,34,"His lack of interest in the project @reflects@ badly on him.
youdao: 他 对 这个 项目 不感兴趣 ， 这 对 他 很 不利 。
google: 他 对 这个 项目 缺乏 兴趣 反映 在 他 身上 。
opus: 他 对 这个 项目 缺乏 兴趣 , 这 对 他 的 影响 很 严重 。
group_1:
full: 他对这个项目不感兴趣,这在他身上@反映@的很明显。
non: 他对这个项目不感兴趣,这在他身上@显示@的很明显。
group_2:
non: 他对这个项目缺乏兴趣,对他@影响很坏@。
part: 他对这个项目缺乏兴趣@使他陷入窘境@。
group_3:
non: 他 对 这个 项目 不感兴趣 , 这 对他@反射了@不好的影响 。
part: 他 对 这个 项目 不感兴趣 , 这 @对 @他 很 不利 。",
215,210,"The scientists had to @accommodate@ the new results with the existing theories.
youdao: 科学家 们 必须 使 新 的 结果 与 现有 的 理论 相适应 。
google: 科学家 们 必须 将 新 结果 与 现有 理论 相结合 。
opus: 科学家 们 必须 适应 现有 理论 的 新 结果 。
group_1:
full: 科学家们必须使新的结果@适应于@现有的理论。
non: 科学家们必须使新的结果与现有理论@对应@。
group_2:
full: 科学家们必须使新的结果与现有的理论@相得益彰@。
non: 科学家们必须使新的结果与现有的理论@相适应 @。
group_3:
full: 科学家们必须使新的结果和现有的理论相@适用@。
non: 科学家们必须使新的结果和现有的理论相@适用@。",
216,108,"A weather vane @crowns@ the building.
youdao: 这座 建筑物 的 顶上 有 一个 风向标 。
google: 风向标 为 建筑物 加冕 。
opus: 一座 天窗 为 大楼 加冕 。
group_1:
full: 风向标@飘摇@在这座建筑物的顶部。
non: 这座建筑物的顶部@有@一个风向标。
group_2:
non: 这座 建筑物 的 顶上 @有@一个 风向标 。
part: 这座 建筑物 的 顶上 @修建@了 一个 风向标 。
group_3:
non: 风向标给这座建筑物@加顶@。
part: 这座 建筑物 的 @顶上 有@ 一个 风向标 。",
217,5,"We @rotate@ the crops so as to maximize the use of the soil.
youdao: 我们 轮种 庄稼 ， 以便 最大 限度 地 利用 土壤 。
google: 我们 轮作 作物 以 最大 限度 地 利用 土壤 。
opus: 我们 轮流 种植 作物 , 以便 最大 限度 地 利用 土壤 。
group_1:
full: 我们@轮种@作物以便最大限度地利用土壤。
non: 我们@定期调换地点种植@作物以便最大限度的利用土壤。
group_2:
full: 我们 @轮种@ 庄稼 , 以便 最大 限度 地 利用 土壤 。
non: 我们 @轮流 种植@ 庄稼 , 以便 最大 限度 地 利用 土壤 。
group_3:
full: 我们 @轮种 @庄稼 , 以便 最大 限度 地 利用 土壤 。
non: 我们 @定期调换@庄稼 , 以便 最大 限度 地 利用 土壤 。",
218,109,"The Senator @blistered@ the administration in his speech on Friday.
youdao: 参议员 在 星期五 的 讲话 中 猛烈 抨击 了 政府 。
google: 这位 参议员 在 周五 的 演讲 中 抨击 了 政府 。
opus: 参议员 在 周五 的 演讲 中   将 政府 搅乱 了
group_1:
full: 参议员在星期五的讲话中@猛烈抨击@了政府。
non: 参议员在周五的讲话中@批评@政府。
group_2:
non: 参议员 在 周五 的 演讲 中 @扰乱@ 了 政府。
part: 参议员 在 星期五 的 讲话 中 @抨击@ 了 政府。
group_3:
non: 参议员在周五的演讲中猛烈@抨击@了政府
part: 参议员周五的演讲@搅乱@了政府",
219,23,"She was @besieged@ by so many problems that she got discouraged.
youdao: 她 被 如此 多 的 问题 围困 ， 以致 灰心丧气 。
google: 太多 的 问题 困扰 着 她 ， 使 她 气馁 。
opus: 她 被 这么 多 的 问题 包围 , 她 气馁 了 。
group_1:
full: 太多的问题@困扰@她使她气馁。
non: 她被太多问题@围困@以致气馁。
group_2:
full: 她 被 如此 多 的 问题 @围困@, 以致 灰心丧气。
non: 她 被 如此 多 的 问题 @包围@, 以致 灰心丧气。
group_3:
full: 她 被 如此 多 的 问题 @围困@ , 以致于 灰心丧气 。
non: 她 被 如此 多 的 问题 @包围@ , 以致于 灰心丧气 。",
220,73,"They @hunted@ the unwanted immigrants out of the neighborhood.
youdao: 他们 把 不 受欢迎 的 移民 赶出 了 这个 社区 。
google: 他们 将 不 受欢迎 的 移民 赶 出 附近 。
opus: 他们 把 那些 不 想要 的 移民 从 附近 追赶 出来
group_1:
non: 他们@搜寻@不受欢迎的移民让他们离开这个社区。
part: 他们将不受欢迎的移民@赶出@了社区。
group_2:
non: 他们把不受欢迎的移民@赶出@了这个社区 。
part: 他们把不受欢迎的移民@驱逐出@了这个社区 。
group_3:
non: 他们把不受欢迎的移民@赶出@了这个社区。
part: 他们把不受欢迎的移民@驱逐@出了这个社区。",
221,88,"@sow@ suspicion or beliefs.
youdao: 播种 怀疑 或 信仰 。
google: 播下 怀疑 或 信念 。
opus: 播种 怀疑 或 信仰 。
group_1:
full: @播下@怀疑或信仰的种子。
non: @心存@怀疑或信仰。
group_2:
full: @播种@ 怀疑 或 信仰。
non: @播下@ 怀疑 或 信仰。
group_3:
full: @播下@怀疑或信念。
non: @埋下@怀疑或信念。",
222,239,"I heard him @volley@ a string of curses.
youdao: 我 听到 他 连声 咒骂 。
google: 我 听到 他 齐声 咒骂 了 一串 。
opus: 我 听到 他 唱 着 一连串 的 诅咒
group_1:
full: 我听到他口中@射子弹般连声咒骂@。
non: 我听到他@连声咒骂@。
group_2:
full: 我 听到 他 @连声@ 咒骂。
non: 我 听到 他 @齐声@ 咒骂。
group_3:
full: 我听到他@弹射@出一连串的诅咒。
non: 我听到他@连声@咒骂。",
223,293,"The mother was @swelling@ with importance when she spoke of her son.
youdao: 当 母亲 谈到 她 的 儿子 时 ， 她 的 脸红 了 。
google: 当 她 谈到 她 的 儿子 时 ， 她 的 母亲 显得 很 重要 。
opus: 当 母亲 谈到 她 的 儿子 时 , 她 正带 着 重要 的 意义 膨胀起来 。
group_1:
full: 当母亲谈到她的儿子时,她像是@过敏似的严重肿胀@起来。
non: 当母亲谈到她的儿子时,她十分@脸红@。
group_2:
full: 当 母亲 谈到 她 的 儿子 时 , 她 的 脸上 @显现@ 郑重 的 神情 。
non: 当 母亲 谈到 她 的 儿子 时 , 她 的 脸上@满是@ 郑重。
group_3:
full: 当这位母亲谈到他的儿子时,她的脸@发胀@。
non: 当这位母亲谈到他的儿子时,她的@脸红了@。",
224,161,"The author @recaptures@ an old idea here.
youdao: 作者 在 这里 再现 了 一个 古老 的 思想 。
google: 作者 在 这里 重温 了 一个 旧 观念 。
opus: 作者 在 这里 重新 发现 了 一个 古老 的 想法 。
group_1:
full: 作者在这里@重新夺回似的再现@了一个古老的观点。
non: 作者在这里@再现@了一个古老的观点。
group_2:
full: 作者 在 这里 @重温@ 了 一个 古老 的 观念 。
non: 作者 在 这里 @再次思考@ 了 一个 旧 观念 。
group_3:
full: 作者在这里@重新描绘@了一个旧观念。
non: 作者在这里@再现@了一个旧观念。",
